Date,Title,Price,Shipping,Condition,Link,Location,Seller,Feedback,FBScore
2020-04-13 20:37:00,"Nintendo Switch Console w/ Joy Cons, Docking Port *For Parts Only*",249.99,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-w-Joy-Cons-Docking-Port-For-Parts-Only/124152808405?hash=item1ce81583d5:g:NpIAAOSw0UNelN3J,"['Keene', 'New Hampshire', 'United States']", goldenmissle23,6166.0,100.0
2020-04-13 12:00:00,Nintendo Switch 32GB Console AS-IS/FIX,145.5,10.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-AS-IS-FIX/264693806695?hash=item3da0faf667:g:Fy8AAOSwxfhejhmP,"['Derwood', 'Maryland', 'United States']", twinniss,49.0,100.0
2020-04-12 12:28:00,Nintendo Switch Console Only For Parts [P1],200.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-Only-For-Parts-P1-/223972616821?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Bend', 'Oregon', 'United States']", emill_industries,810.0,99.8
2020-04-12 12:22:00,Nintendo Switch console with joy cons *For Parts Only*,175.0,23.15,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-console-with-joy-cons-For-Parts-Only/303538836486?hash=item46ac531406:g:KNkAAOSwUvBeky-Q,"['New Lenox', 'Illinois', 'United States']", tmorri03,40.0,100.0
2020-04-12 12:03:00,Nintendo Switch Console Only For Parts [P2],176.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-Only-For-Parts-P2-/223972595065?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Bend', 'Oregon', 'United States']", emill_industries,810.0,99.8
2020-04-11 23:30:00,Broken Nintendo Switch 32GB Console Tablet Only 5175,120.38,0.0,Parts Only,https://www.ebay.com/itm/Broken-Nintendo-Switch-32GB-Console-Tablet-Only-5175/254567089091?hash=item3b456183c3:g:igAAAOSwA6hekrFW,"Cleveland, Ohio, United States", brokenbargains,30196.0,98.8
2020-04-11 19:37:00,Nintendo Switch Console 32GB Red Blue Neon Joy-Cons Version 2 IN HAND SHIPS NOW!,389.9,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-32GB-Red-Blue-Neon-Joy-Cons-Version-2-IN-HAND-SHIPS-NOW/124150372032?hash=item1ce7f056c0:g:XroAAOSw0nlekhJx,"['Union', 'New Jersey', 'United States']", pickingout,3252.0,99.7
2020-04-11 18:17:00,Nintendo Switch Bundle Low Serial AS IS,380.0,12.25,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Bundle-Low-Serial-AS-IS/402204619329?hash=item5da5437241:g:7qMAAOSwt3teiSzz,"['San Diego', 'California', 'United States']", a-mimat-f7liw6,21.0,100.0
2020-04-10 16:44:00,Nintendo Switch 32GB Console - DEFECTIVE CHARGE,100.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-DEFECTIVE-CHARGE-/283843535776?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Santa Clarita', 'California', 'United States']", yoursavings,6679.0,99.1
2020-04-10 16:40:00,"Nintendo Switch Console Only, For Parts Only or Repair",140.0,23.15,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-Only-For-Parts-Only-or-Repair/193418011062?hash=item2d089ca1b6:g:GnEAAOSwP2ZekJ31,"Ridgewood, New York, United States", j.gonzo1886,260.0,100.0
2020-04-10 14:49:00,Nintendo Switch 32GB Console - DEFECTIVE JOYCON READ,100.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-DEFECTIVE-JOYCON-READ/274333170033?hash=item3fdf87f971:g:CdAAAOSwq05dYCNX,"['Santa Clarita', 'California', 'United States']", yoursavings,6679.0,99.1
